"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SWSAP1","SWSAP1",-0.243555222027528,5.86457531960143,-3.54553571371557,0.000573925022209984,0.0023747762170481,-1.15649068344907
"TFEC","TFEC",0.889914141506949,7.10853547669609,3.54534470978744,0.000574298617074628,0.00237585309080686,-1.15710041241614
"SUZ12P1","SUZ12P1",-0.306700545495266,7.78850515494698,-3.54510056836778,0.000574776480552101,0.00237736081004995,-1.15787973054551
"GSPT1","GSPT1",-0.463515554236017,10.5525446079118,-3.54472972712509,0.000575503054300837,0.00237989643406079,-1.15906340249258
"USP21","USP21",-0.461866236012013,7.71473065995721,-3.54422243379513,0.000576498376698478,0.00238354220362002,-1.16068245023345
"MUC3A","MUC3A",-0.17991567379594,4.1580153609006,-3.54409987531558,0.000576739083044548,0.00238406717783077,-1.1610735730454
"TONSL-AS1","TONSL-AS1",-0.228108103134796,4.0781532920354,-3.54381107836535,0.000577306658846154,0.00238594285937166,-1.16199517273266
"CTSO","CTSO",0.452026786962432,9.3114936442855,3.5432378594729,0.000578434773799452,0.00239013398943113,-1.1638242335941
"GNPTG","GNPTG",-0.298019754813585,9.70514011770094,-3.54300386308565,0.000578895884519601,0.00239156790132043,-1.16457081544034
"TRPV4","TRPV4",-0.44717757496337,3.49076617109029,-3.54284690518095,0.000579205378376762,0.00239237500325787,-1.16507157861817
"MRPS18B","MRPS18B",-0.484010180781542,8.59484797950351,-3.54258024709406,0.00057973153999319,0.00239407654478669,-1.16592229202801
"ZFAND4","ZFAND4",0.497367590807251,3.93647579138315,3.54231727100657,0.000580250878071893,0.00239574924288813,-1.16676120889841
"CEBPA-DT","CEBPA-DT",-0.192380347743355,7.54002878197985,-3.54210977379158,0.000580660963545519,0.00239697028708964,-1.16742310827831
"CGREF1","CGREF1",-0.345200306497018,2.37745658790154,-3.54201917794809,0.000580840097670501,0.00239723767028333,-1.1677120920284
"SOX2","SOX2",-0.893886905907113,3.68880048885614,-3.54105727384469,0.000582745278252486,0.00240462726825367,-1.17078002267319
"THSD7B","THSD7B",-0.73820384984326,2.95393367256637,-3.5409225974161,0.000583012493117336,0.00240525642210699,-1.1712095114295
"LOC100132874","LOC100132874",-0.156517365830721,6.31689372566372,-3.54082528518557,0.000583205644684916,0.00240557983547525,-1.17151983610079
"CNOT1","CNOT1",-0.59920731177024,5.29180647870886,-3.54046346506484,0.000583924338208049,0.00240807042642477,-1.17267360589219
"ERVH-6","ERVH-6",-0.204698515128963,2.83704840709126,-3.54028079085331,0.000584287506509471,0.00240909416039566,-1.17325608062623
"USP28","USP28",-0.630161621556044,3.38809348275,-3.53939785482656,0.000586045847406922,0.00241586884038228,-1.17607107170068
"NFKB1","NFKB1",0.40151799774817,9.19517171375072,3.5386374991727,0.000587564072711608,0.00242165121749523,-1.17849480177046
"PHB","PHB",-0.362573107656699,9.68033219428051,-3.53856170891271,0.000587715608632224,0.00242179960451124,-1.17873637009819
"CYP2C18","CYP2C18",-0.840399799523793,2.7634855136422,-3.53786013756302,0.000589120089885864,0.00242710993006829,-1.18097231157734
"DHX38","DHX38",0.319060896266368,5.84381133330085,3.53734471222255,0.000590153940956916,0.00243089151313399,-1.18261477171458
"WDR75","WDR75",-0.272308506332822,9.4519109407543,-3.53634268969796,0.000592168718999526,0.00243871133353007,-1.1858072821454
"FAM122B","FAM122B",-0.388963544414349,9.4480817201678,-3.53476564614391,0.000595352846045732,0.0024513428322158,-1.19083038778301
"LOC100505938","LOC100505938",-0.141855113479624,3.6184689380531,-3.53382652160276,0.000597256649050469,0.00245869871904869,-1.1938207831603
"POLE","POLE",-0.38165397280734,5.66769200951538,-3.53263315595513,0.000599684137857163,0.00246820712699035,-1.19761982860687
"MRPL46","MRPL46",0.336386803726829,8.1318275381889,3.53101476325122,0.000602991068011667,0.00248133073570093,-1.20277030090919
"LOC100507334","LOC100507334",-0.819855906075875,3.57606244191077,-3.53000242050965,0.000605068367140799,0.00248939020844071,-1.20599108570135
"COX7B","COX7B",-0.302427516397013,12.533280803777,-3.52835183513234,0.000608469802560551,0.00250289324985759,-1.21124087004948
"FBXW4","FBXW4",0.350561791188638,9.08213225523821,3.52802149834668,0.000609152704582798,0.00250521071090143,-1.21229129049534
"LINC02544","LINC02544",-0.553409198804037,2.47813041326688,-3.52754164136224,0.000610145995991692,0.00250880352451507,-1.21381702252684
"MCM7","MCM7",-0.412974725268969,9.10488391756719,-3.52585741900851,0.000613644394662579,0.00252239671495538,-1.21917079080043
"TMED8","TMED8",-0.333682307272929,8.98956589996347,-3.52583429868249,0.000613692550628396,0.00252239671495538,-1.21924427097862
"CREB3","CREB3",-0.288802199879351,8.8509599165109,-3.5256536648151,0.000614068904980114,0.00252344881125135,-1.21981834172021
"ALG14","ALG14",-0.393265135414534,9.0528540404833,-3.52537836580224,0.000614642914760763,0.0025253125792268,-1.22069322169606
"ZNF37BP","ZNF37BP",0.610782243791742,4.77790984069305,3.52517479123552,0.000615067701495987,0.00252656264134017,-1.22134013160216
"TBXAS1","TBXAS1",0.459698002329063,7.28577846303714,3.52299611415653,0.000619631183981936,0.00254480973327377,-1.22826156435743
"ZNF12","ZNF12",-0.481447687535713,9.53565873914545,-3.52235659951445,0.000620976768208616,0.0025498364378431,-1.23029258803111
"CA5BP1","CA5BP1",-0.321521522981271,4.32350577857034,-3.52106819480858,0.000623696034596379,0.00256050064183496,-1.23438351661738
"ANKRD49","ANKRD49",-0.281254852349389,8.94277853252967,-3.52055319719755,0.000624786109980602,0.00256412531230473,-1.23601839710203
"ZNF778","ZNF778",-0.180956460866418,2.353333726587,-3.52053550508635,0.000624823590079791,0.00256412531230473,-1.23607455802278
"ZNF587","ZNF587",-0.470028373863214,2.6652211664843,-3.5179169792538,0.00063039427852416,0.00258647971548707,-1.24438418506852
"TNFRSF9","TNFRSF9",-0.743856858199626,4.02293001544222,-3.517673269918,0.00063091512414848,0.0025881101433269,-1.24515732079184
"NECAB1","NECAB1",0.935341063949843,2.95418032743363,3.51750446381732,0.000631276127442446,0.00258908436381306,-1.24569281079792
"CD9","CD9",0.469173895805685,13.7886536227341,3.51591656705432,0.000634681497084036,0.00260254177266736,-1.25072896296944
"AQP11","AQP11",-0.140305479601606,2.27890729304733,-3.51563207048422,0.000635293448771429,0.00260450949699865,-1.25163107656362
"IL20RA","IL20RA",1.18606115002663,5.59118516533922,3.51557797828341,0.000635409863927634,0.00260450949699865,-1.25180259157374
"PLS1","PLS1",-0.858094521582,9.75455028230683,-3.51506641255194,0.000636511830910144,0.00260851632444544,-1.25342455480706
"PCDH1","PCDH1",0.504794212431654,7.55663194426902,3.51421470496115,0.000638350497172824,0.00261503666750173,-1.25612454865674
"PTPMT1","PTPMT1",-0.307668904520423,9.36824443853072,-3.51421383314358,0.000638352381815016,0.00261503666750173,-1.25612731213323
"RB1","RB1",0.316519385994989,10.8745327838846,3.51293816000414,0.000641115680348691,0.00262584347234648,-1.26017033796849
"UTP18","UTP18",-0.276679483241437,10.5180785240315,-3.51237177928465,0.000642346156514426,0.00263036923869025,-1.26196500777587
"C1QA","C1QA",0.820110195366762,12.516713794247,3.51200959986283,0.00064313416680564,0.0026330817196445,-1.26311251116319
"FAM83F","FAM83F",-0.596722922570534,2.56103827433628,-3.51103474723159,0.000645259727671198,0.00264117009500988,-1.26620069452873
"NOP9","NOP9",-0.253120079832098,2.91447178269143,-3.51098802770196,0.000645361760645006,0.00264117009500988,-1.26634867760864
"APBA3","APBA3",-0.189724897859369,5.55795364052118,-3.51077330830903,0.000645830891991671,0.00264257410851638,-1.26702877630477
"MICAL1","MICAL1",0.610609938193459,8.23498556257541,3.51031131828463,0.000646841364547011,0.00264619217088884,-1.26849196319722
"NUDT19","NUDT19",-0.325375238244514,9.88594851327434,-3.50909817638636,0.000649501868100532,0.00265655768958505,-1.27233341986922
"ITGA7","ITGA7",0.566079139154947,4.0751519891648,3.50821875125755,0.000651436952336367,0.00266395267164942,-1.27511748667506
"ARID4A","ARID4A",0.43884312184269,7.46552278268061,3.50765831674126,0.000652672963947364,0.00266848657504674,-1.2768914080846
"UXT","UXT",-0.280662434247494,11.3813199786983,-3.50708739366886,0.000653934379974867,0.00267312255714375,-1.27869829540798
"ABCA17P","ABCA17P",-0.5597135322884,2.49794869911504,-3.50679066550008,0.000654590887888557,0.00267528449832715,-1.2796373033799
"EEF1AKMT3","EEF1AKMT3",-0.49780129045074,7.06169557507607,-3.50548021619661,0.000657497678979288,0.00268664061340426,-1.28378351155448
"RRP1B","RRP1B",-0.304231418388486,6.63033851797649,-3.50394612509224,0.000660915998935239,0.00270008208335227,-1.28863573779132
"DOCK8","DOCK8",0.492853691074347,9.59753285463477,3.50381750208975,0.000661203361223853,0.00270072970732159,-1.28904248640836
"AGTR2","AGTR2",0.77603397270822,2.6084210609093,3.50356645387836,0.000661764578237482,0.00270249543912217,-1.28983634973967
"ALAS2","ALAS2",0.650286440227923,2.53761547771555,3.503457650981,0.000662007945966836,0.00270296271199003,-1.29018039154817
"IL1R2","IL1R2",1.36379750172885,7.97090060925568,3.50175149279113,0.000665835287602683,0.00271806023344254,-1.29557425575159
"CELSR3","CELSR3",-0.356925895482019,2.39782361074433,-3.50158488141974,0.000666210154154701,0.00271906099131442,-1.29610086975698
"ZBTB24","ZBTB24",0.671629184444631,4.29143591414483,3.501354666808,0.000666728451785967,0.00272064664324264,-1.29682848359641
"MS4A4A","MS4A4A",0.925009385425978,9.44790686921879,3.50120923686544,0.000667056063782752,0.00272145371915416,-1.29728810817926
"CERKL","CERKL",0.636193765746827,8.69152534193207,3.50043132956115,0.000668811043247434,0.00272726696718375,-1.29974638857247
"RDM1","RDM1",-0.129280436363636,2.26645710619469,-3.50040505245618,0.000668870400983236,0.00272726696718375,-1.2998294197402
"CCDC33","CCDC33",-0.0944605852149742,2.37914159115864,-3.50040466952929,0.000668871266019066,0.00272726696718375,-1.29983062972016
"FANCE","FANCE",-0.327239133659185,6.27549904783773,-3.50033164089888,0.00066903625772659,0.00272740918601026,-1.30006138508964
"PPP3CB-AS1","PPP3CB-AS1",0.279431173040752,5.41669450442478,3.50022757126906,0.000669271445827689,0.00272783745818394,-1.30039021693752
"HSPB3","HSPB3",0.666884061989109,2.88483339901257,3.4998463930143,0.000670133540113293,0.00273082023092046,-1.30159457015396
"ACTR3C","ACTR3C",-0.629467704616058,4.36862635594912,-3.49902361999905,0.000671997937945242,0.00273788547623094,-1.30419380777713
"GAP43","GAP43",-0.471668437131609,2.4552674697222,-3.49843884207179,0.000673326010482242,0.00274276327861033,-1.30604089314899
"ANKRD36BP2","ANKRD36BP2",-0.777406543858543,3.15500954404635,-3.49805290077478,0.000674203864946613,0.00274580559879753,-1.30725979573327
"C1orf54","C1orf54",0.50326238587127,10.1554160456916,3.49738101937346,0.000675734686247963,0.002751505534796,-1.30938151427921
"ABCA11P","ABCA11P",0.399854941762839,5.27231126359742,3.49724816735025,0.000676037765135184,0.00275220501704481,-1.30980100591817
"CENPBD1","CENPBD1",-0.761673887440728,6.95387072663191,-3.49667047424218,0.000677357161778087,0.00275704093693053,-1.31162497294802
"POGLUT2","POGLUT2",-0.622303459711344,6.56319180972175,-3.49651296310893,0.000677717323040617,0.00275797136974906,-1.31212224549406
"ZNF793","ZNF793",-0.350820075862069,5.65725285840708,-3.49610469491966,0.000678651699553679,0.00276123775738436,-1.31341109028999
"ADAMTS9-AS1","ADAMTS9-AS1",0.773988796238246,2.76410685840708,3.49564910381483,0.000679695813641972,0.00276494928111062,-1.31484918448485
"F2RL1","F2RL1",-1.03426459121652,3.69332607076276,-3.49493906790365,0.000681326076559154,0.00277104330943597,-1.31709014601695
"CSTF1","CSTF1",-0.404956213896991,5.97778038388815,-3.49459415101574,0.000682119344329853,0.00277373146379095,-1.31817861493655
"LLGL2","LLGL2",-0.38129314279431,6.00916466617557,-3.49401953822587,0.000683442817742213,0.00277857415545234,-1.31999175385457
"UMAD1","UMAD1",-0.430379797237144,8.64770558199807,-3.49210406538034,0.000687872111774124,0.0027960394041127,-1.32603413013856
"MIR3682","MIR3682",0.827030682131663,4.9715097699115,3.49201967876126,0.000688067865892902,0.00279629286639143,-1.32630026741376
"SCN3A","SCN3A",0.739004506502072,2.90319258047826,3.4906576427472,0.000691234688357447,0.00280861824720853,-1.33059512342653
"ZNF285","ZNF285",-0.537304068338558,3.06564026548673,-3.49047683835837,0.000691656101025878,0.00280978588947761,-1.33116514600356
"CRNDE","CRNDE",-0.614226809717868,11.3805167964602,-3.49028207942044,0.000692110309196954,0.002811086281997,-1.33177913665157
"CAPN5","CAPN5",-0.460250131527394,2.68222801627714,-3.48926841570754,0.000694478870677768,0.00282016003238035,-1.33497433616207
"ITIH2","ITIH2",-0.688767092859547,2.60034375372658,-3.48909746799248,0.000694879064533232,0.00282123861141693,-1.33551311220758
"CCDC88C","CCDC88C",-0.358961091613208,4.66062946231579,-3.48821946912754,0.00069693791172845,0.00282904967189229,-1.33827996838443
"ORAI1","ORAI1",0.452074758526865,7.21421955026839,3.48772366491931,0.000698103075450675,0.0028332307197671,-1.33984215985824
"LOC284454","LOC284454",0.951481218991332,9.15320044607632,3.48744018095455,0.000698770100507967,0.00283538885924274,-1.34073528773366
"ESPL1","ESPL1",-0.459736861835463,2.5151339164597,-3.48698844186637,0.000699834262810834,0.00283915730927825,-1.34215838997601
"STK17B","STK17B",0.75385050598152,7.99870135042563,3.48689670024606,0.000700050565028924,0.00283948528330811,-1.34244738322366
"LAS1L","LAS1L",-0.307170229746685,8.28966199517775,-3.4864982606099,0.000700990709918438,0.00284274855123047,-1.34370242834694
"MYO1G","MYO1G",0.727314583309024,7.0965692362782,3.4858519272312,0.00070251830592486,0.00284839240402262,-1.34573806938556
"ABHD3","ABHD3",-0.301922878491514,9.61250850657649,-3.48483526345586,0.000704927515956597,0.00285760792679988,-1.34893946143477
"ZNF184","ZNF184",-0.477796419603564,7.75581178741139,-3.4835292728392,0.00070803376799621,0.00286964498158093,-1.35305082097507
"FBLN7","FBLN7",-0.560537903776928,4.35020623894097,-3.48279988659882,0.000709774191985282,0.00287614278221447,-1.35534644717412
"CCDC39","CCDC39",0.758377380877743,2.76660728318584,3.48262211509587,0.000710198991383762,0.00287730793532787,-1.35590589600052
"RNF227","RNF227",0.474891280877744,6.04066474336283,3.48203982356957,0.000711592101107311,0.00288202759670565,-1.35773821321403
"MRPL21","MRPL21",-0.314858114348254,9.65500086137572,-3.48202027686824,0.000711638910435476,0.00288202759670565,-1.35779971724075
"FAM86C1","FAM86C1",-0.424811903201304,3.43535166635157,-3.48134174340745,0.000713265622176699,0.00288794698167173,-1.35993456250465
"EIPR1","EIPR1",-0.401227231511518,7.24088085266575,-3.48129572049156,0.000713376083918338,0.00288794698167173,-1.36007935064645
"LAMB1","LAMB1",0.561495137436754,11.0536096754189,3.48111573767867,0.000713808223732418,0.00288871251728217,-1.36064556201363
"CTPS1","CTPS1",-0.546683405129392,6.81451960377122,-3.48110217428013,0.000713840799519209,0.00288871251728217,-1.36068823041599
"TRMT112","TRMT112",-0.22584287660121,11.9158107278593,-3.48068474579552,0.000714844039874461,0.00289221400576114,-1.36200133210803
"OAZ1","OAZ1",0.114163677996742,14.2990749394208,3.48027005092089,0.000715842024794808,0.00289569288378015,-1.36330570954781
"TM4SF1","TM4SF1",0.446760010213058,13.724158401415,3.47994674227557,0.000716620993891141,0.00289828463707237,-1.3643225550388
"PRRG4","PRRG4",-0.638853312507869,7.24400605004034,-3.47969815156539,0.000717220482769069,0.00290014964502416,-1.3651043518557
"IFI30","IFI30",0.437153839636248,12.9521796295727,3.47790227934512,0.000721565365858798,0.00291715587254236,-1.37075088650696
"HINT3","HINT3",0.911678686428685,4.95262394731637,3.4777634108779,0.000721902370516478,0.00291795555163255,-1.37118741563879
"NKAPL","NKAPL",0.116157318421356,2.36511828742543,3.47712389706864,0.000723456249915321,0.00292325981374937,-1.37319752871737
"GNL3","GNL3",-0.380926961959727,9.78140730089885,-3.47710855943749,0.00072349355565937,0.00292325981374937,-1.37324573415322
"G6PD","G6PD",-0.647429450173344,8.24628736097895,-3.47619195285814,0.00072572631044799,0.00293171611478334,-1.37612627443774
"HKDC1","HKDC1",-0.504903675137007,2.69721534814667,-3.47613452638791,0.000725866410854438,0.0029317170913932,-1.37630672334019
"DSG2","DSG2",-1.31089420908036,6.36319041469709,-3.47600907050209,0.000726172567706512,0.00293205043628632,-1.37670093002813
"CAMSAP2","CAMSAP2",-0.561523027177472,5.58758562131987,-3.4759860770269,0.000726228693120817,0.00293205043628632,-1.37677317874082
"IRAK1BP1","IRAK1BP1",0.624833934635191,5.82535726548639,3.47567504717778,0.000726988295900351,0.00293455202362086,-1.37775044028417
"GOSR2","GOSR2",-0.392055745558634,7.66418348370053,-3.47557104522883,0.000727242458183557,0.00293501278560719,-1.37807720066356
"ADIRF-AS1","ADIRF-AS1",0.18738170846395,2.48984785840708,3.4748618969122,0.000728977721764424,0.00294144966383559,-1.38030504161095
"WFDC2","WFDC2",-0.450542798637609,2.50966996254657,-3.47477942709761,0.000729179775616479,0.00294169870216948,-1.38056410282143
"ZIC2","ZIC2",-0.619509223559763,2.52655583771329,-3.47466454058979,0.000729461339351366,0.00294226834625425,-1.38092498587911
